Year,Month,Complex,Island,KLPreyGroup,freq,N
1994,10,SPReefPoint,St. Paul,Gadus,3,52
1994,10,SPReefPoint,St. Paul,Gonatid,0,52
1994,10,SPReefPoint,St. Paul,Gonatus,0,52
1994,10,SPReefPoint,St. Paul,Hake,0,52
1994,10,SPReefPoint,St. Paul,Herring,34,52
1994,10,SPReefPoint,St. Paul,HexSable,5,52
1994,10,SPReefPoint,St. Paul,Lamprey,0,52
1994,10,SPReefPoint,St. Paul,Lumpsucker,0,52
1994,10,SPReefPoint,St. Paul,Myctophid,2,52
1994,10,SPReefPoint,St. Paul,Octopus,0,52
1994,10,SPReefPoint,St. Paul,Poacher,0,52
1994,10,SPReefPoint,St. Paul,Pollock,44,52
1994,10,SPReefPoint,St. Paul,Prickleback,0,52
1994,10,SPReefPoint,St. Paul,Prowfish,1,52
1994,10,SPReefPoint,St. Paul,RockSole,0,52
1994,10,SPReefPoint,St. Paul,Rockfish,0,52
1994,10,SPReefPoint,St. Paul,Salmon,2,52
1994,10,SPReefPoint,St. Paul,Sandfish,1,52
1994,10,SPReefPoint,St. Paul,Sandlance,4,52
1994,10,SPReefPoint,St. Paul,Sculpin,0,52
1994,10,SPReefPoint,St. Paul,Shark,0,52
1994,10,SPReefPoint,St. Paul,Skate,0,52
1994,10,SPReefPoint,St. Paul,Smelt,0,52
1994,10,SPReefPoint,St. Paul,Smoothtongue,0,52
1994,10,SPReefPoint,St. Paul,Snailfish,0,52
1994,10,SPReefPoint,St. Paul,Squid,2,52
1994,10,SPReefPoint,St. Paul,Stickleback,0,52
1994,10,SPReefPoint,St. Paul,Wolffish,0,52
1995,7,SGNorth,St. George,Arrowtooth,0,1
1995,7,SGNorth,St. George,Cod,0,1
1995,7,SGNorth,St. George,Eelpout,0,1
1995,7,SGNorth,St. George,Flatfish,0,1
1995,7,SGNorth,St. George,GBBM,1,1
1995,7,SGNorth,St. George,GMGM,0,1
1995,7,SGNorth,St. George,Gadus,0,1
1995,7,SGNorth,St. George,Gonatid,0,1
1995,7,SGNorth,St. George,Gonatus,0,1
1995,7,SGNorth,St. George,Hake,0,1
1995,7,SGNorth,St. George,Herring,0,1
1995,7,SGNorth,St. George,HexSable,0,1
1995,7,SGNorth,St. George,Lamprey,0,1
1995,7,SGNorth,St. George,Lumpsucker,0,1
1995,7,SGNorth,St. George,Myctophid,0,1
1995,7,SGNorth,St. George,Octopus,0,1
1995,7,SGNorth,St. George,Poacher,0,1
1995,7,SGNorth,St. George,Pollock,1,1
1995,7,SGNorth,St. George,Prickleback,0,1
1995,7,SGNorth,St. George,Prowfish,0,1
1995,7,SGNorth,St. George,RockSole,0,1
1995,7,SGNorth,St. George,Rockfish,0,1
1995,7,SGNorth,St. George,Salmon,1,1
1995,7,SGNorth,St. George,Sandfish,0,1
1995,7,SGNorth,St. George,Sandlance,0,1
1995,7,SGNorth,St. George,Sculpin,0,1
1995,7,SGNorth,St. George,Shark,0,1
1995,7,SGNorth,St. George,Skate,0,1
1995,7,SGNorth,St. George,Smelt,0,1
1995,7,SGNorth,St. George,Smoothtongue,0,1
1995,7,SGNorth,St. George,Snailfish,0,1
1995,7,SGNorth,St. George,Squid,0,1
1995,7,SGNorth,St. George,Stickleback,0,1
1995,7,SGNorth,St. George,Wolffish,0,1
1995,7,SPEast,St. Paul,Arrowtooth,0,1
1995,7,SPEast,St. Paul,Cod,0,1
1995,7,SPEast,St. Paul,Eelpout,0,1
1995,7,SPEast,St. Paul,Flatfish,0,1
1995,7,SPEast,St. Paul,GBBM,0,1
1995,7,SPEast,St. Paul,GMGM,0,1
1995,7,SPEast,St. Paul,Gadus,0,1
1995,7,SPEast,St. Paul,Gonatid,1,1
1995,7,SPEast,St. Paul,Gonatus,0,1
1995,7,SPEast,St. Paul,Hake,0,1
1995,7,SPEast,St. Paul,Herring,0,1
1995,7,SPEast,St. Paul,HexSable,0,1
1995,7,SPEast,St. Paul,Lamprey,0,1
1995,7,SPEast,St. Paul,Lumpsucker,0,1
1995,7,SPEast,St. Paul,Myctophid,0,1
1995,7,SPEast,St. Paul,Octopus,0,1
1995,7,SPEast,St. Paul,Poacher,0,1
1995,7,SPEast,St. Paul,Pollock,1,1
1995,7,SPEast,St. Paul,Prickleback,0,1
1995,7,SPEast,St. Paul,Prowfish,0,1
1995,7,SPEast,St. Paul,RockSole,0,1
1995,7,SPEast,St. Paul,Rockfish,0,1
1995,7,SPEast,St. Paul,Salmon,0,1
1995,7,SPEast,St. Paul,Sandfish,0,1
1995,7,SPEast,St. Paul,Sandlance,0,1
1995,7,SPEast,St. Paul,Sculpin,0,1
1995,7,SPEast,St. Paul,Shark,0,1
1995,7,SPEast,St. Paul,Skate,0,1
1995,7,SPEast,St. Paul,Smelt,0,1
1995,7,SPEast,St. Paul,Smoothtongue,0,1
1995,7,SPEast,St. Paul,Snailfish,0,1
1995,7,SPEast,St. Paul,Squid,0,1
1995,7,SPEast,St. Paul,Stickleback,0,1
1995,7,SPEast,St. Paul,Wolffish,0,1
1995,7,SPEnglishBay,St. Paul,Arrowtooth,0,2
1995,7,SPEnglishBay,St. Paul,Cod,0,2
1995,7,SPEnglishBay,St. Paul,Eelpout,0,2
1995,7,SPEnglishBay,St. Paul,Flatfish,0,2
1995,7,SPEnglishBay,St. Paul,GBBM,1,2
1995,7,SPEnglishBay,St. Paul,GMGM,0,2
1995,7,SPEnglishBay,St. Paul,Gadus,0,2
1995,7,SPEnglishBay,St. Paul,Gonatid,0,2
1995,7,SPEnglishBay,St. Paul,Gonatus,0,2
1995,7,SPEnglishBay,St. Paul,Hake,0,2
1995,7,SPEnglishBay,St. Paul,Herring,1,2
1995,7,SPEnglishBay,St. Paul,HexSable,0,2
1995,7,SPEnglishBay,St. Paul,Lamprey,0,2
1995,7,SPEnglishBay,St. Paul,Lumpsucker,0,2
1995,7,SPEnglishBay,St. Paul,Myctophid,0,2
1995,7,SPEnglishBay,St. Paul,Octopus,0,2
1995,7,SPEnglishBay,St. Paul,Poacher,0,2
1995,7,SPEnglishBay,St. Paul,Pollock,2,2
1995,7,SPEnglishBay,St. Paul,Prickleback,0,2
1995,7,SPEnglishBay,St. Paul,Prowfish,0,2
1995,7,SPEnglishBay,St. Paul,RockSole,0,2
1995,7,SPEnglishBay,St. Paul,Rockfish,0,2
1995,7,SPEnglishBay,St. Paul,Salmon,0,2
1995,7,SPEnglishBay,St. Paul,Sandfish,0,2
1995,7,SPEnglishBay,St. Paul,Sandlance,0,2
1995,7,SPEnglishBay,St. Paul,Sculpin,0,2
1995,7,SPEnglishBay,St. Paul,Shark,0,2
1995,7,SPEnglishBay,St. Paul,Skate,0,2
1995,7,SPEnglishBay,St. Paul,Smelt,0,2
1995,7,SPEnglishBay,St. Paul,Smoothtongue,0,2
1995,7,SPEnglishBay,St. Paul,Snailfish,0,2
1995,7,SPEnglishBay,St. Paul,Squid,0,2
1995,7,SPEnglishBay,St. Paul,Stickleback,0,2
1995,7,SPEnglishBay,St. Paul,Wolffish,0,2
1995,7,SPReefPoint,St. Paul,Arrowtooth,0,2
1995,7,SPReefPoint,St. Paul,Cod,0,2
1995,7,SPReefPoint,St. Paul,Eelpout,0,2
1995,7,SPReefPoint,St. Paul,Flatfish,0,2
1995,7,SPReefPoint,St. Paul,GBBM,0,2
1995,7,SPReefPoint,St. Paul,GMGM,0,2
1995,7,SPReefPoint,St. Paul,Gadus,0,2
1995,7,SPReefPoint,St. Paul,Gonatid,0,2
1995,7,SPReefPoint,St. Paul,Gonatus,0,2
1995,7,SPReefPoint,St. Paul,Hake,0,2
1995,7,SPReefPoint,St. Paul,Herring,0,2
1995,7,SPReefPoint,St. Paul,HexSable,0,2
1995,7,SPReefPoint,St. Paul,Lamprey,0,2
1995,7,SPReefPoint,St. Paul,Lumpsucker,0,2
1995,7,SPReefPoint,St. Paul,Myctophid,0,2
1995,7,SPReefPoint,St. Paul,Octopus,0,2
1995,7,SPReefPoint,St. Paul,Poacher,0,2
1995,7,SPReefPoint,St. Paul,Pollock,2,2
1995,7,SPReefPoint,St. Paul,Prickleback,0,2
1995,7,SPReefPoint,St. Paul,Prowfish,0,2
1995,7,SPReefPoint,St. Paul,RockSole,0,2
1995,7,SPReefPoint,St. Paul,Rockfish,0,2
1995,7,SPReefPoint,St. Paul,Salmon,0,2
1995,7,SPReefPoint,St. Paul,Sandfish,0,2
1995,7,SPReefPoint,St. Paul,Sandlance,0,2
1995,7,SPReefPoint,St. Paul,Sculpin,0,2
1995,7,SPReefPoint,St. Paul,Shark,0,2
1995,7,SPReefPoint,St. Paul,Skate,0,2
1995,7,SPReefPoint,St. Paul,Smelt,0,2
1995,7,SPReefPoint,St. Paul,Smoothtongue,0,2
1995,7,SPReefPoint,St. Paul,Snailfish,0,2
1995,7,SPReefPoint,St. Paul,Squid,0,2
1995,7,SPReefPoint,St. Paul,Stickleback,0,2
1995,7,SPReefPoint,St. Paul,Wolffish,0,2
1995,8,SGNorth,St. George,Arrowtooth,0,47
1995,8,SGNorth,St. George,Cod,1,47
1995,8,SGNorth,St. George,Eelpout,0,47
1995,8,SGNorth,St. George,Flatfish,1,47
1995,8,SGNorth,St. George,GBBM,7,47
1995,8,SGNorth,St. George,GMGM,4,47
1995,8,SGNorth,St. George,Gadus,6,47
1995,8,SGNorth,St. George,Gonatid,1,47
1995,8,SGNorth,St. George,Gonatus,2,47
1995,8,SGNorth,St. George,Hake,0,47
1995,8,SGNorth,St. George,Herring,7,47
1995,8,SGNorth,St. George,HexSable,3,47
1995,8,SGNorth,St. George,Lamprey,0,47
1995,8,SGNorth,St. George,Lumpsucker,1,47
1995,8,SGNorth,St. George,Myctophid,2,47
1995,8,SGNorth,St. George,Octopus,0,47
1995,8,SGNorth,St. George,Poacher,0,47
1995,8,SGNorth,St. George,Pollock,33,47
1995,8,SGNorth,St. George,Prickleback,0,47
1995,8,SGNorth,St. George,Prowfish,0,47
1995,8,SGNorth,St. George,RockSole,0,47
1995,8,SGNorth,St. George,Rockfish,0,47
1995,8,SGNorth,St. George,Salmon,3,47
1995,8,SGNorth,St. George,Sandfish,0,47
1995,8,SGNorth,St. George,Sandlance,1,47
1995,8,SGNorth,St. George,Sculpin,0,47
1995,8,SGNorth,St. George,Shark,0,47
1995,8,SGNorth,St. George,Skate,0,47
1995,8,SGNorth,St. George,Smelt,1,47
1995,8,SGNorth,St. George,Smoothtongue,7,47
1995,8,SGNorth,St. George,Snailfish,0,47
1995,8,SGNorth,St. George,Squid,2,47
1995,8,SGNorth,St. George,Stickleback,2,47
1995,8,SGNorth,St. George,Wolffish,0,47
1995,8,SGSouth,St. George,Arrowtooth,1,98
1995,8,SGSouth,St. George,Cod,0,98
1995,8,SGSouth,St. George,Eelpout,0,98
1995,8,SGSouth,St. George,Flatfish,0,98
1995,8,SGSouth,St. George,GBBM,42,98
1995,8,SGSouth,St. George,GMGM,22,98
1995,8,SGSouth,St. George,Gadus,15,98
1995,8,SGSouth,St. George,Gonatid,3,98
1995,8,SGSouth,St. George,Gonatus,4,98
1995,8,SGSouth,St. George,Hake,0,98
1995,8,SGSouth,St. George,Herring,7,98
1995,8,SGSouth,St. George,HexSable,2,98
1995,8,SGSouth,St. George,Lamprey,3,98
1995,8,SGSouth,St. George,Lumpsucker,0,98
1995,8,SGSouth,St. George,Myctophid,9,98
1995,8,SGSouth,St. George,Octopus,0,98
1995,8,SGSouth,St. George,Poacher,0,98
1995,8,SGSouth,St. George,Pollock,38,98
1995,8,SGSouth,St. George,Prickleback,0,98
1995,8,SGSouth,St. George,Prowfish,1,98
1995,8,SGSouth,St. George,RockSole,0,98
1995,8,SGSouth,St. George,Rockfish,0,98
1995,8,SGSouth,St. George,Salmon,27,98
1995,8,SGSouth,St. George,Sandfish,1,98
1995,8,SGSouth,St. George,Sandlance,0,98
1995,8,SGSouth,St. George,Sculpin,0,98
1995,8,SGSouth,St. George,Shark,0,98
1995,8,SGSouth,St. George,Skate,0,98
1995,8,SGSouth,St. George,Smelt,0,98
1995,8,SGSouth,St. George,Smoothtongue,25,98
1995,8,SGSouth,St. George,Snailfish,0,98
1995,8,SGSouth,St. George,Squid,5,98
1995,8,SGSouth,St. George,Stickleback,0,98
1995,8,SGSouth,St. George,Wolffish,0,98
1995,8,SPEast,St. Paul,Arrowtooth,0,106
1995,8,SPEast,St. Paul,Cod,1,106
1995,8,SPEast,St. Paul,Eelpout,0,106
1995,8,SPEast,St. Paul,Flatfish,0,106
1995,8,SPEast,St. Paul,GBBM,1,106
1995,8,SPEast,St. Paul,GMGM,2,106
1995,8,SPEast,St. Paul,Gadus,20,106
1995,8,SPEast,St. Paul,Gonatid,0,106
1995,8,SPEast,St. Paul,Gonatus,0,106
1995,8,SPEast,St. Paul,Hake,0,106
1995,8,SPEast,St. Paul,Herring,19,106
1995,8,SPEast,St. Paul,HexSable,3,106
1995,8,SPEast,St. Paul,Lamprey,0,106
1995,8,SPEast,St. Paul,Lumpsucker,0,106
1995,8,SPEast,St. Paul,Myctophid,0,106
1995,8,SPEast,St. Paul,Octopus,0,106
1995,8,SPEast,St. Paul,Poacher,0,106
1995,8,SPEast,St. Paul,Pollock,79,106
1995,8,SPEast,St. Paul,Prickleback,0,106
1995,8,SPEast,St. Paul,Prowfish,0,106
1995,8,SPEast,St. Paul,RockSole,1,106
1995,8,SPEast,St. Paul,Rockfish,1,106
1995,8,SPEast,St. Paul,Salmon,9,106
1995,8,SPEast,St. Paul,Sandfish,0,106
1995,8,SPEast,St. Paul,Sandlance,8,106
1995,8,SPEast,St. Paul,Sculpin,0,106
1995,8,SPEast,St. Paul,Shark,0,106
1995,8,SPEast,St. Paul,Skate,0,106
1995,8,SPEast,St. Paul,Smelt,1,106
1995,8,SPEast,St. Paul,Smoothtongue,0,106
1995,8,SPEast,St. Paul,Snailfish,0,106
1995,8,SPEast,St. Paul,Squid,1,106
1995,8,SPEast,St. Paul,Stickleback,0,106
1995,8,SPEast,St. Paul,Wolffish,0,106
1995,8,SPEnglishBay,St. Paul,Arrowtooth,1,70
1995,8,SPEnglishBay,St. Paul,Cod,0,70
1995,8,SPEnglishBay,St. Paul,Eelpout,0,70
1995,8,SPEnglishBay,St. Paul,Flatfish,0,70
1995,8,SPEnglishBay,St. Paul,GBBM,6,70
1995,8,SPEnglishBay,St. Paul,GMGM,9,70
1995,8,SPEnglishBay,St. Paul,Gadus,12,70
1995,8,SPEnglishBay,St. Paul,Gonatid,2,70
1995,8,SPEnglishBay,St. Paul,Gonatus,2,70
1995,8,SPEnglishBay,St. Paul,Hake,0,70
1995,8,SPEnglishBay,St. Paul,Herring,3,70
1995,8,SPEnglishBay,St. Paul,HexSable,0,70
1995,8,SPEnglishBay,St. Paul,Lamprey,0,70
1995,8,SPEnglishBay,St. Paul,Lumpsucker,0,70
1995,8,SPEnglishBay,St. Paul,Myctophid,0,70
1995,8,SPEnglishBay,St. Paul,Octopus,0,70
1995,8,SPEnglishBay,St. Paul,Poacher,1,70
1995,8,SPEnglishBay,St. Paul,Pollock,52,70
1995,8,SPEnglishBay,St. Paul,Prickleback,0,70
1995,8,SPEnglishBay,St. Paul,Prowfish,0,70
1995,8,SPEnglishBay,St. Paul,RockSole,0,70
1995,8,SPEnglishBay,St. Paul,Rockfish,0,70
1995,8,SPEnglishBay,St. Paul,Salmon,1,70
1995,8,SPEnglishBay,St. Paul,Sandfish,0,70
1995,8,SPEnglishBay,St. Paul,Sandlance,1,70
1995,8,SPEnglishBay,St. Paul,Sculpin,0,70
1995,8,SPEnglishBay,St. Paul,Shark,0,70
1995,8,SPEnglishBay,St. Paul,Skate,0,70
1995,8,SPEnglishBay,St. Paul,Smelt,0,70
1995,8,SPEnglishBay,St. Paul,Smoothtongue,1,70
1995,8,SPEnglishBay,St. Paul,Snailfish,0,70
1995,8,SPEnglishBay,St. Paul,Squid,0,70
1995,8,SPEnglishBay,St. Paul,Stickleback,0,70
1995,8,SPEnglishBay,St. Paul,Wolffish,0,70
1995,8,SPReefPoint,St. Paul,Arrowtooth,0,49
1995,8,SPReefPoint,St. Paul,Cod,3,49
1995,8,SPReefPoint,St. Paul,Eelpout,0,49
1995,8,SPReefPoint,St. Paul,Flatfish,0,49
1995,8,SPReefPoint,St. Paul,GBBM,5,49
1995,8,SPReefPoint,St. Paul,GMGM,2,49
1995,8,SPReefPoint,St. Paul,Gadus,5,49
1995,8,SPReefPoint,St. Paul,Gonatid,0,49
1995,8,SPReefPoint,St. Paul,Gonatus,1,49
1995,8,SPReefPoint,St. Paul,Hake,0,49
1995,8,SPReefPoint,St. Paul,Herring,6,49
1995,8,SPReefPoint,St. Paul,HexSable,1,49
1995,8,SPReefPoint,St. Paul,Lamprey,0,49
1995,8,SPReefPoint,St. Paul,Lumpsucker,0,49
1995,8,SPReefPoint,St. Paul,Myctophid,1,49
1995,8,SPReefPoint,St. Paul,Octopus,0,49
1995,8,SPReefPoint,St. Paul,Poacher,0,49
1995,8,SPReefPoint,St. Paul,Pollock,40,49
1995,8,SPReefPoint,St. Paul,Prickleback,0,49
1995,8,SPReefPoint,St. Paul,Prowfish,0,49
1995,8,SPReefPoint,St. Paul,RockSole,0,49
1995,8,SPReefPoint,St. Paul,Rockfish,0,49
1995,8,SPReefPoint,St. Paul,Salmon,4,49
1995,8,SPReefPoint,St. Paul,Sandfish,0,49
1995,8,SPReefPoint,St. Paul,Sandlance,1,49
1995,8,SPReefPoint,St. Paul,Sculpin,0,49
1995,8,SPReefPoint,St. Paul,Shark,0,49
1995,8,SPReefPoint,St. Paul,Skate,0,49
1995,8,SPReefPoint,St. Paul,Smelt,0,49
1995,8,SPReefPoint,St. Paul,Smoothtongue,2,49
1995,8,SPReefPoint,St. Paul,Snailfish,0,49
1995,8,SPReefPoint,St. Paul,Squid,2,49
1995,8,SPReefPoint,St. Paul,Stickleback,0,49
1995,8,SPReefPoint,St. Paul,Wolffish,0,49
1995,9,SGNorth,St. George,Arrowtooth,2,11
1995,9,SGNorth,St. George,Cod,0,11
1995,9,SGNorth,St. George,Eelpout,0,11
1995,9,SGNorth,St. George,Flatfish,0,11
1995,9,SGNorth,St. George,GBBM,2,11
1995,9,SGNorth,St. George,GMGM,1,11
1995,9,SGNorth,St. George,Gadus,2,11
1995,9,SGNorth,St. George,Gonatid,0,11
1995,9,SGNorth,St. George,Gonatus,0,11
1995,9,SGNorth,St. George,Hake,0,11
1995,9,SGNorth,St. George,Herring,2,11
1995,9,SGNorth,St. George,HexSable,2,11
1995,9,SGNorth,St. George,Lamprey,0,11
1995,9,SGNorth,St. George,Lumpsucker,0,11
1995,9,SGNorth,St. George,Myctophid,0,11
1995,9,SGNorth,St. George,Octopus,0,11
1995,9,SGNorth,St. George,Poacher,0,11
1995,9,SGNorth,St. George,Pollock,7,11
1995,9,SGNorth,St. George,Prickleback,0,11
1995,9,SGNorth,St. George,Prowfish,0,11
1995,9,SGNorth,St. George,RockSole,0,11
1995,9,SGNorth,St. George,Rockfish,0,11
1995,9,SGNorth,St. George,Salmon,1,11
1995,9,SGNorth,St. George,Sandfish,0,11
1995,9,SGNorth,St. George,Sandlance,0,11
1995,9,SGNorth,St. George,Sculpin,0,11
1995,9,SGNorth,St. George,Shark,0,11
1995,9,SGNorth,St. George,Skate,0,11
1995,9,SGNorth,St. George,Smelt,0,11
1995,9,SGNorth,St. George,Smoothtongue,0,11
1995,9,SGNorth,St. George,Snailfish,0,11
1995,9,SGNorth,St. George,Squid,0,11
1995,9,SGNorth,St. George,Stickleback,0,11
1995,9,SGNorth,St. George,Wolffish,0,11
1995,9,SGSouth,St. George,Arrowtooth,0,3
1995,9,SGSouth,St. George,Cod,0,3
1995,9,SGSouth,St. George,Eelpout,0,3
1995,9,SGSouth,St. George,Flatfish,0,3
1995,9,SGSouth,St. George,GBBM,1,3
1995,9,SGSouth,St. George,GMGM,0,3
1995,9,SGSouth,St. George,Gadus,0,3
1995,9,SGSouth,St. George,Gonatid,0,3
1995,9,SGSouth,St. George,Gonatus,0,3
1995,9,SGSouth,St. George,Hake,0,3
1995,9,SGSouth,St. George,Herring,0,3
1995,9,SGSouth,St. George,HexSable,0,3
1995,9,SGSouth,St. George,Lamprey,0,3
1995,9,SGSouth,St. George,Lumpsucker,0,3
1995,9,SGSouth,St. George,Myctophid,0,3
1995,9,SGSouth,St. George,Octopus,0,3
1995,9,SGSouth,St. George,Poacher,0,3
1995,9,SGSouth,St. George,Pollock,3,3
1995,9,SGSouth,St. George,Prickleback,0,3
1995,9,SGSouth,St. George,Prowfish,0,3
1995,9,SGSouth,St. George,RockSole,0,3
1995,9,SGSouth,St. George,Rockfish,0,3
1995,9,SGSouth,St. George,Salmon,0,3
1995,9,SGSouth,St. George,Sandfish,0,3
1995,9,SGSouth,St. George,Sandlance,0,3
1995,9,SGSouth,St. George,Sculpin,0,3
1995,9,SGSouth,St. George,Shark,0,3
1995,9,SGSouth,St. George,Skate,0,3
1995,9,SGSouth,St. George,Smelt,0,3
1995,9,SGSouth,St. George,Smoothtongue,0,3
1995,9,SGSouth,St. George,Snailfish,0,3
1995,9,SGSouth,St. George,Squid,0,3
1995,9,SGSouth,St. George,Stickleback,0,3
1995,9,SGSouth,St. George,Wolffish,0,3
1995,9,SPEast,St. Paul,Arrowtooth,0,32
1995,9,SPEast,St. Paul,Cod,0,32
1995,9,SPEast,St. Paul,Eelpout,0,32
1995,9,SPEast,St. Paul,Flatfish,0,32
1995,9,SPEast,St. Paul,GBBM,0,32
1995,9,SPEast,St. Paul,GMGM,1,32
1995,9,SPEast,St. Paul,Gadus,7,32
1995,9,SPEast,St. Paul,Gonatid,0,32
1995,9,SPEast,St. Paul,Gonatus,0,32
1995,9,SPEast,St. Paul,Hake,0,32
1995,9,SPEast,St. Paul,Herring,7,32
1995,9,SPEast,St. Paul,HexSable,2,32
1995,9,SPEast,St. Paul,Lamprey,0,32
1995,9,SPEast,St. Paul,Lumpsucker,0,32
1995,9,SPEast,St. Paul,Myctophid,0,32
1995,9,SPEast,St. Paul,Octopus,0,32
1995,9,SPEast,St. Paul,Poacher,0,32
1995,9,SPEast,St. Paul,Pollock,24,32
1995,9,SPEast,St. Paul,Prickleback,0,32
1995,9,SPEast,St. Paul,Prowfish,0,32
1995,9,SPEast,St. Paul,RockSole,0,32
1995,9,SPEast,St. Paul,Rockfish,0,32
1995,9,SPEast,St. Paul,Salmon,2,32
1995,9,SPEast,St. Paul,Sandfish,0,32
1995,9,SPEast,St. Paul,Sandlance,1,32
1995,9,SPEast,St. Paul,Sculpin,0,32
1995,9,SPEast,St. Paul,Shark,0,32
1995,9,SPEast,St. Paul,Skate,0,32
1995,9,SPEast,St. Paul,Smelt,0,32
1995,9,SPEast,St. Paul,Smoothtongue,0,32
1995,9,SPEast,St. Paul,Snailfish,0,32
1995,9,SPEast,St. Paul,Squid,0,32
1995,9,SPEast,St. Paul,Stickleback,0,32
1995,9,SPEast,St. Paul,Wolffish,0,32
1995,9,SPEnglishBay,St. Paul,Arrowtooth,0,39
1995,9,SPEnglishBay,St. Paul,Cod,1,39
1995,9,SPEnglishBay,St. Paul,Eelpout,0,39
1995,9,SPEnglishBay,St. Paul,Flatfish,0,39
1995,9,SPEnglishBay,St. Paul,GBBM,0,39
1995,9,SPEnglishBay,St. Paul,GMGM,7,39
1995,9,SPEnglishBay,St. Paul,Gadus,7,39
1995,9,SPEnglishBay,St. Paul,Gonatid,0,39
1995,9,SPEnglishBay,St. Paul,Gonatus,0,39
1995,9,SPEnglishBay,St. Paul,Hake,0,39
1995,9,SPEnglishBay,St. Paul,Herring,0,39
1995,9,SPEnglishBay,St. Paul,HexSable,6,39
1995,9,SPEnglishBay,St. Paul,Lamprey,1,39
1995,9,SPEnglishBay,St. Paul,Lumpsucker,0,39
1995,9,SPEnglishBay,St. Paul,Myctophid,2,39
1995,9,SPEnglishBay,St. Paul,Octopus,0,39
1995,9,SPEnglishBay,St. Paul,Poacher,2,39
1995,9,SPEnglishBay,St. Paul,Pollock,30,39
1995,9,SPEnglishBay,St. Paul,Prickleback,0,39
1995,9,SPEnglishBay,St. Paul,Prowfish,2,39
1995,9,SPEnglishBay,St. Paul,RockSole,0,39
1995,9,SPEnglishBay,St. Paul,Rockfish,0,39
1995,9,SPEnglishBay,St. Paul,Salmon,0,39
1995,9,SPEnglishBay,St. Paul,Sandfish,3,39
1995,9,SPEnglishBay,St. Paul,Sandlance,0,39
1995,9,SPEnglishBay,St. Paul,Sculpin,0,39
1995,9,SPEnglishBay,St. Paul,Shark,0,39
1995,9,SPEnglishBay,St. Paul,Skate,0,39
1995,9,SPEnglishBay,St. Paul,Smelt,0,39
1995,9,SPEnglishBay,St. Paul,Smoothtongue,2,39
1995,9,SPEnglishBay,St. Paul,Snailfish,0,39
1995,9,SPEnglishBay,St. Paul,Squid,0,39
1995,9,SPEnglishBay,St. Paul,Stickleback,0,39
1995,9,SPEnglishBay,St. Paul,Wolffish,0,39
1995,9,SPReefPoint,St. Paul,Arrowtooth,0,4
1995,9,SPReefPoint,St. Paul,Cod,1,4
1995,9,SPReefPoint,St. Paul,Eelpout,0,4
1995,9,SPReefPoint,St. Paul,Flatfish,0,4
1995,9,SPReefPoint,St. Paul,GBBM,0,4
1995,9,SPReefPoint,St. Paul,GMGM,0,4
1995,9,SPReefPoint,St. Paul,Gadus,0,4
1995,9,SPReefPoint,St. Paul,Gonatid,0,4
1995,9,SPReefPoint,St. Paul,Gonatus,0,4
1995,9,SPReefPoint,St. Paul,Hake,0,4
1995,9,SPReefPoint,St. Paul,Herring,1,4
1995,9,SPReefPoint,St. Paul,HexSable,1,4
1995,9,SPReefPoint,St. Paul,Lamprey,0,4
1995,9,SPReefPoint,St. Paul,Lumpsucker,0,4
1995,9,SPReefPoint,St. Paul,Myctophid,0,4
1995,9,SPReefPoint,St. Paul,Octopus,0,4
1995,9,SPReefPoint,St. Paul,Poacher,0,4
1995,9,SPReefPoint,St. Paul,Pollock,4,4
1995,9,SPReefPoint,St. Paul,Prickleback,0,4
1995,9,SPReefPoint,St. Paul,Prowfish,0,4
1995,9,SPReefPoint,St. Paul,RockSole,0,4
1995,9,SPReefPoint,St. Paul,Rockfish,0,4
1995,9,SPReefPoint,St. Paul,Salmon,0,4
1995,9,SPReefPoint,St. Paul,Sandfish,0,4
1995,9,SPReefPoint,St. Paul,Sandlance,0,4
1995,9,SPReefPoint,St. Paul,Sculpin,0,4
1995,9,SPReefPoint,St. Paul,Shark,0,4
1995,9,SPReefPoint,St. Paul,Skate,0,4
1995,9,SPReefPoint,St. Paul,Smelt,0,4
1995,9,SPReefPoint,St. Paul,Smoothtongue,0,4
1995,9,SPReefPoint,St. Paul,Snailfish,0,4
1995,9,SPReefPoint,St. Paul,Squid,0,4
1995,9,SPReefPoint,St. Paul,Stickleback,0,4
1995,9,SPReefPoint,St. Paul,Wolffish,0,4
1995,10,SGNorth,St. George,Arrowtooth,0,39
1995,10,SGNorth,St. George,Cod,0,39
1995,10,SGNorth,St. George,Eelpout,0,39
1995,10,SGNorth,St. George,Flatfish,0,39
1995,10,SGNorth,St. George,GBBM,5,39
1995,10,SGNorth,St. George,GMGM,0,39
1995,10,SGNorth,St. George,Gadus,4,39
1995,10,SGNorth,St. George,Gonatid,1,39
1995,10,SGNorth,St. George,Gonatus,0,39
1995,10,SGNorth,St. George,Hake,0,39
1995,10,SGNorth,St. George,Herring,2,39
1995,10,SGNorth,St. George,HexSable,6,39
1995,10,SGNorth,St. George,Lamprey,0,39
1995,10,SGNorth,St. George,Lumpsucker,0,39
1995,10,SGNorth,St. George,Myctophid,0,39
1995,10,SGNorth,St. George,Octopus,0,39
1995,10,SGNorth,St. George,Poacher,0,39
1995,10,SGNorth,St. George,Pollock,34,39
1995,10,SGNorth,St. George,Prickleback,0,39
